time,price
2017-10-09 20:08:01,4728.94
2017-10-09 20:12:02,4738.34
2017-10-09 20:16:01,4709.33
2017-10-09 20:20:02,4719.84
2017-10-09 20:24:01,4731.67
2017-10-09 20:28:02,4707.86
2017-10-09 20:32:02,4707.35
2017-10-09 20:36:01,4724.45
2017-10-09 20:40:02,4713.15
2017-10-09 20:44:01,4739.33
2017-10-09 20:48:02,4726.6
2017-10-09 20:52:02,4740.44
2017-10-09 20:56:01,4752.04
2017-10-09 21:00:02,4762.8
2017-10-09 21:04:02,4768.88
2017-10-09 21:08:02,4770.6
2017-10-09 21:12:02,4789.74
2017-10-09 21:16:04,4802.0
2017-10-09 21:20:01,4791.59
2017-10-09 21:24:02,4838.96
2017-10-09 21:28:02,4814.92
2017-10-09 21:32:02,4845.46
2017-10-09 21:36:04,4845.46
2017-10-09 21:40:02,4828.76
2017-10-09 21:44:02,4826.79
2017-10-09 21:48:02,4837.24
2017-10-09 21:52:02,4870.83
2017-10-09 21:56:01,4870.83
2017-10-09 22:00:02,4878.71
2017-10-09 22:04:02,4836.9
2017-10-09 22:08:02,4760.31
2017-10-09 22:12:04,4732.05
2017-10-09 22:16:04,4808.55
2017-10-09 22:20:02,4812.94
2017-10-09 22:24:02,4794.75
2017-10-09 22:28:02,4788.27
2017-10-09 22:32:01,4807.7
2017-10-09 22:36:02,4807.7
2017-10-09 22:40:01,4809.98
2017-10-09 22:44:01,4808.63
2017-10-09 22:48:02,4818.87
2017-10-09 22:52:03,4833.64
2017-10-09 22:56:02,4834.07
2017-10-09 23:00:02,4841.77
2017-10-09 23:04:02,4847.73
2017-10-09 23:08:01,4829.81
2017-10-09 23:12:02,4811.39
2017-10-09 23:16:02,4800.29
2017-10-09 23:20:03,4809.11
2017-10-09 23:24:03,4799.46
2017-10-09 23:28:02,4794.88
2017-10-09 23:32:02,4804.01
2017-10-09 23:36:02,4803.09
2017-10-09 23:40:02,4801.93
2017-10-09 23:44:01,4812.32
2017-10-09 23:48:01,4814.07
2017-10-09 23:52:02,4818.3
2017-10-09 23:56:01,4806.03
2017-10-10 00:00:02,4811.72
2017-10-10 00:04:02,4818.3
2017-10-10 00:08:02,4822.18
2017-10-10 00:12:01,4833.02
2017-10-10 00:16:02,4833.02
2017-10-10 00:20:02,4821.79
2017-10-10 00:24:02,4805.77
2017-10-10 00:28:02,4780.5
2017-10-10 00:32:02,4783.97
2017-10-10 00:36:02,4765.7
2017-10-10 00:40:01,4770.92
2017-10-10 00:44:02,4776.3
2017-10-10 00:48:01,4770.53
2017-10-10 00:52:02,4783.62
2017-10-10 00:56:01,4783.62
2017-10-10 01:00:02,4775.44
2017-10-10 01:04:01,4766.41
2017-10-10 01:08:02,4757.56
2017-10-10 01:12:02,4755.59
2017-10-10 01:16:02,4757.2
2017-10-10 01:20:01,4764.66
2017-10-10 01:24:01,4780.1
2017-10-10 01:28:02,4809.56
2017-10-10 01:32:02,4793.59
2017-10-10 01:36:01,4793.63
2017-10-10 01:40:02,4791.74
2017-10-10 01:44:01,4785.57
2017-10-10 01:48:01,4784.22
2017-10-10 01:52:01,4783.22
2017-10-10 01:56:01,4777.51
2017-10-10 02:00:02,4777.83
2017-10-10 02:04:01,4772.02
2017-10-10 02:08:02,4790.79
2017-10-10 02:12:01,4795.88
2017-10-10 02:16:02,4808.93
2017-10-10 02:20:01,4794.45
2017-10-10 02:24:02,4812.61
2017-10-10 02:28:01,4813.98
2017-10-10 02:32:01,4841.72
2017-10-10 02:36:03,4816.35
2017-10-10 02:40:02,4828.76
2017-10-10 02:44:01,4834.38
2017-10-10 02:48:02,4827.79
2017-10-10 02:52:01,4827.79
2017-10-10 02:56:02,4834.84
2017-10-10 03:00:02,4842.83
2017-10-10 03:04:01,4846.67
2017-10-10 03:08:02,4857.01
2017-10-10 03:12:01,4865.53
2017-10-10 03:16:01,4863.92
2017-10-10 03:20:01,4858.55
2017-10-10 03:24:01,4842.46
2017-10-10 03:28:03,4838.03
2017-10-10 03:32:02,4834.77
2017-10-10 03:36:01,4834.77
2017-10-10 03:40:01,4821.66
2017-10-10 03:44:01,4832.34
2017-10-10 03:48:01,4831.48
2017-10-10 03:52:03,4831.44
2017-10-10 03:56:01,4825.54
2017-10-10 04:00:02,4814.56
2017-10-10 04:04:02,4821.38
2017-10-10 04:08:01,4802.26
2017-10-10 04:12:02,4805.22
2017-10-10 04:16:01,4805.22
2017-10-10 04:20:02,4799.08
2017-10-10 04:24:01,4802.27
2017-10-10 04:28:02,4808.71
2017-10-10 04:32:02,4810.48
2017-10-10 04:36:01,4818.14
2017-10-10 04:40:01,4806.57
2017-10-10 04:44:03,4816.37
2017-10-10 04:48:01,4805.46
2017-10-10 04:52:01,4810.11
2017-10-10 04:56:02,4810.11
2017-10-10 05:00:03,4817.89
2017-10-10 05:04:01,4818.54
2017-10-10 05:08:01,4819.66
2017-10-10 05:12:02,4819.66
2017-10-10 05:16:01,4816.4
2017-10-10 05:20:02,4782.09
2017-10-10 05:24:01,4787.9
2017-10-10 05:28:02,4789.84
2017-10-10 05:32:01,4798.92
2017-10-10 05:36:01,4800.56
2017-10-10 05:40:02,4799.07
2017-10-10 05:44:01,4797.81
2017-10-10 05:48:01,4794.59
2017-10-10 05:52:02,4793.34
2017-10-10 05:56:01,4793.34
2017-10-10 06:00:02,4787.79
2017-10-10 06:04:01,4788.18
2017-10-10 06:08:02,4785.12
2017-10-10 06:12:01,4809.53
2017-10-10 06:16:03,4827.33
2017-10-10 06:20:02,4817.87
2017-10-10 06:24:01,4818.06
2017-10-10 06:28:01,4813.22
2017-10-10 06:32:02,4819.67
2017-10-10 06:36:01,4817.66
2017-10-10 06:40:02,4817.28
2017-10-10 06:44:01,4824.83
2017-10-10 06:48:01,4812.74
2017-10-10 06:52:01,4815.39
2017-10-10 06:56:02,4812.47
2017-10-10 07:00:02,4805.08
2017-10-10 07:04:01,4811.37
2017-10-10 07:08:01,4802.99
2017-10-10 07:12:02,4804.98
2017-10-10 07:16:01,4809.84
2017-10-10 07:20:01,4814.86
2017-10-10 07:24:02,4807.5
2017-10-10 07:28:02,4813.02
2017-10-10 07:32:01,4817.36
2017-10-10 07:36:01,4814.86
2017-10-10 07:40:01,4814.76
2017-10-10 07:44:01,4812.3
2017-10-10 07:48:01,4824.87
2017-10-10 07:52:02,4822.22
2017-10-10 07:56:01,4820.72
2017-10-10 08:00:02,4822.12
2017-10-10 08:04:01,4835.94
2017-10-10 08:08:02,4828.29
2017-10-10 08:12:01,4837.56
2017-10-10 08:16:01,4837.56
2017-10-10 08:20:02,4844.41
2017-10-10 08:24:03,4851.74
2017-10-10 08:28:01,4843.59
2017-10-10 08:32:02,4846.4
2017-10-10 08:36:02,4841.9
2017-10-10 08:40:01,4833.44
2017-10-10 08:44:01,4840.63
2017-10-10 08:48:02,4836.82
2017-10-10 08:52:01,4837.28
2017-10-10 08:56:02,4837.28
2017-10-10 09:00:03,4842.46
2017-10-10 09:04:02,4842.94
2017-10-10 09:08:02,4843.55
2017-10-10 09:12:01,4837.16
2017-10-10 09:16:02,4849.79
2017-10-10 09:20:01,4836.42
2017-10-10 09:24:02,4822.41
2017-10-10 09:28:01,4818.06
2017-10-10 09:32:01,4819.1
2017-10-10 09:36:01,4818.86
2017-10-10 09:40:02,4816.52
2017-10-10 09:44:01,4823.66
2017-10-10 09:48:01,4825.1
2017-10-10 09:52:02,4821.34
2017-10-10 09:56:02,4821.34
2017-10-10 10:00:01,4803.22
2017-10-10 10:04:03,4817.17
2017-10-10 10:08:01,4791.63
2017-10-10 10:12:02,4776.1
2017-10-10 10:16:01,4779.09
2017-10-10 10:20:01,4786.31
2017-10-10 10:24:01,4786.31
2017-10-10 10:28:02,4787.71
2017-10-10 10:32:01,4781.96
2017-10-10 10:36:02,4789.89
2017-10-10 10:40:01,4791.81
2017-10-10 10:44:01,4790.17
2017-10-10 10:48:02,4806.6
2017-10-10 10:52:01,4800.97
2017-10-10 10:56:04,4809.94
2017-10-10 11:00:01,4813.14
2017-10-10 11:04:02,4791.67
2017-10-10 11:08:01,4793.95
2017-10-10 11:12:01,4802.47
2017-10-10 11:16:02,4802.47
2017-10-10 11:20:01,4804.27
2017-10-10 11:24:02,4809.99
2017-10-10 11:28:01,4801.28
2017-10-10 11:32:01,4786.42
2017-10-10 11:36:03,4806.25
2017-10-10 11:40:02,4783.36
2017-10-10 11:44:02,4788.4
2017-10-10 11:48:01,4791.53
2017-10-10 11:52:01,4795.02
2017-10-10 11:56:02,4784.19
2017-10-10 12:00:02,4781.65
2017-10-10 12:04:01,4777.87
2017-10-10 12:08:03,4786.02
2017-10-10 12:12:03,4780.46
2017-10-10 12:16:02,4790.56
2017-10-10 12:20:01,4781.77
2017-10-10 12:24:01,4764.35
2017-10-10 12:28:03,4782.34
2017-10-10 12:32:02,4784.97
2017-10-10 12:36:01,4781.12
2017-10-10 12:40:02,4798.19
2017-10-10 12:44:01,4828.58
2017-10-10 12:48:01,4819.61
2017-10-10 12:52:04,4818.94
2017-10-10 12:56:02,4817.36
2017-10-10 13:00:02,4811.38
2017-10-10 13:04:02,4817.66
2017-10-10 13:08:01,4820.92
2017-10-10 13:12:02,4824.32
2017-10-10 13:16:03,4824.81
2017-10-10 13:20:02,4829.15
2017-10-10 13:24:01,4822.37
2017-10-10 13:28:02,4820.18
2017-10-10 13:32:01,4820.66
2017-10-10 13:36:02,4814.9
2017-10-10 13:40:02,4823.6
2017-10-10 13:44:01,4803.09
2017-10-10 13:48:02,4805.38
2017-10-10 13:52:01,4805.33
2017-10-10 13:56:01,4797.05
2017-10-10 14:00:02,4810.06
2017-10-10 14:04:01,4806.63
2017-10-10 14:08:01,4813.84
2017-10-10 14:12:02,4820.75
2017-10-10 14:16:04,4820.09
2017-10-10 14:20:02,4825.77
2017-10-10 14:24:01,4821.02
2017-10-10 14:28:04,4818.97
2017-10-10 14:32:02,4823.21
2017-10-10 14:36:02,4824.42
2017-10-10 14:40:01,4823.5
2017-10-10 14:44:04,4823.64
2017-10-10 14:48:01,4821.8
2017-10-10 14:52:02,4828.02
2017-10-10 14:56:03,4828.02
2017-10-10 15:00:02,4837.82
2017-10-10 15:04:04,4849.29
2017-10-10 15:08:02,4841.61
2017-10-10 15:12:01,4841.87
2017-10-10 15:16:03,4842.79
2017-10-10 15:20:05,4834.86
2017-10-10 15:24:02,4843.29
2017-10-10 15:28:01,4842.71
2017-10-10 15:32:01,4842.71
2017-10-10 15:36:02,4839.82
2017-10-10 15:40:36,4835.9
2017-10-10 15:44:01,4824.43
2017-10-10 15:48:02,4818.52
2017-10-10 15:52:02,4823.26
2017-10-10 15:56:01,4823.57
2017-10-10 16:00:02,4825.1
2017-10-10 16:04:25,4833.04
2017-10-10 16:08:01,4832.83
2017-10-10 16:12:02,4833.66
2017-10-10 16:16:01,4833.66
2017-10-10 16:20:02,4823.69
2017-10-10 16:24:01,4827.31
2017-10-10 16:28:04,4835.11
2017-10-10 16:32:02,4825.54
2017-10-10 16:36:01,4826.2
2017-10-10 16:40:01,4826.61
2017-10-10 16:44:02,4823.39
2017-10-10 16:48:01,4810.92
2017-10-10 16:52:03,4808.39
2017-10-10 16:56:02,4804.0
2017-10-10 17:00:02,4796.4
2017-10-10 17:04:01,4799.46
2017-10-10 17:08:02,4799.98
2017-10-10 17:12:01,4811.13
2017-10-10 17:16:02,4808.81
2017-10-10 17:20:02,4803.47
2017-10-10 17:24:02,4805.18
2017-10-10 17:28:01,4801.54
2017-10-10 17:32:01,4802.6
2017-10-10 17:36:02,4802.61
2017-10-10 17:40:02,4801.13
2017-10-10 17:44:01,4811.05
2017-10-10 17:48:01,4805.77
2017-10-10 17:52:01,4805.84
2017-10-10 17:56:02,4805.84
2017-10-10 18:00:02,4817.96
2017-10-10 18:04:01,4804.03
2017-10-10 18:08:04,4808.41
2017-10-10 18:12:01,4805.55
2017-10-10 18:16:03,4808.61
2017-10-10 18:20:02,4803.09
2017-10-10 18:24:04,4803.98
2017-10-10 18:28:01,4805.86
2017-10-10 18:32:02,4804.88
2017-10-10 18:36:01,4821.68
2017-10-10 18:40:01,4808.55
2017-10-10 18:44:01,4833.86
2017-10-10 18:48:02,4833.15
2017-10-10 18:52:01,4852.75
2017-10-10 18:56:02,4850.1
2017-10-10 19:00:01,4873.28
2017-10-10 19:04:02,4875.35
2017-10-10 19:08:02,4885.14
2017-10-10 19:12:01,4887.32
2017-10-10 19:16:02,4887.32
2017-10-10 19:20:02,4891.84
2017-10-10 19:24:02,4906.49
2017-10-10 19:28:01,4907.35
2017-10-10 19:32:02,4907.35
2017-10-10 19:36:02,4907.77
2017-10-10 19:40:01,4906.16
2017-10-10 19:44:02,4891.96
2017-10-10 19:48:01,4901.98
2017-10-10 19:52:02,4896.42
2017-10-10 19:56:01,4896.42
2017-10-10 20:00:02,4896.94
2017-10-10 20:04:01,4897.74
2017-10-10 20:08:02,4914.97
2017-10-10 20:12:02,4919.91
2017-10-10 20:16:01,4919.59
2017-10-10 20:20:02,4920.34
2017-10-10 20:24:01,4930.36
2017-10-10 20:28:03,4928.65
2017-10-10 20:32:01,4928.72
2017-10-10 20:36:02,4925.78
2017-10-10 20:40:02,4902.73
2017-10-10 20:44:01,4905.9
2017-10-10 20:48:01,4903.56
2017-10-10 20:52:02,4906.18
2017-10-10 20:56:02,4872.71
2017-10-10 21:00:01,4889.26
2017-10-10 21:04:02,4883.23
2017-10-10 21:08:01,4889.75
2017-10-10 21:12:01,4883.44
2017-10-10 21:16:01,4883.44
2017-10-10 21:20:02,4880.55
2017-10-10 21:24:02,4874.27
2017-10-10 21:28:02,4871.57
2017-10-10 21:32:01,4872.23
2017-10-10 21:36:01,4873.02
2017-10-10 21:40:01,4866.02
2017-10-10 21:48:02,4863.08
2017-10-10 21:52:01,4887.37
2017-10-10 21:56:02,4887.37
2017-10-10 22:00:02,4895.11
2017-10-10 22:04:02,4904.07
2017-10-10 22:08:01,4901.95
2017-10-10 22:12:02,4902.78
2017-10-10 22:16:01,4898.02
2017-10-10 22:20:19,4910.85
2017-10-10 22:24:02,4911.79
2017-10-10 22:28:01,4910.76
2017-10-10 22:32:02,4910.76
2017-10-10 22:36:02,4897.98
2017-10-10 22:40:03,4881.09
2017-10-10 22:44:02,4877.62
2017-10-10 22:48:01,4880.88
2017-10-10 22:52:02,4898.29
2017-10-10 22:56:02,4898.29
2017-10-10 23:00:01,4900.18
2017-10-10 23:04:02,4896.61
2017-10-10 23:08:01,4900.81
2017-10-10 23:12:02,4893.65
2017-10-10 23:16:01,4893.65
2017-10-10 23:20:02,4861.31
2017-10-10 23:24:01,4861.92
2017-10-10 23:28:02,4873.61
2017-10-10 23:32:01,4872.99
2017-10-10 23:36:01,4872.99
2017-10-10 23:40:04,4860.51
2017-10-10 23:44:01,4856.01
2017-10-10 23:48:01,4866.21
2017-10-10 23:52:02,4848.8
2017-10-10 23:56:01,4839.71
2017-10-11 00:00:01,4836.31
2017-10-11 00:04:01,4837.46
2017-10-11 00:08:02,4838.6
2017-10-11 00:12:01,4856.88
2017-10-11 00:16:02,4811.68
2017-10-11 00:20:02,4847.01
2017-10-11 00:24:01,4836.4
2017-10-11 00:28:03,4795.23
2017-10-11 00:32:02,4794.52
2017-10-11 00:36:01,4755.96
2017-10-11 00:40:02,4753.14
2017-10-11 00:44:02,4792.43
2017-10-11 00:48:01,4770.48
2017-10-11 00:52:01,4787.69
2017-10-11 00:56:03,4758.74
2017-10-11 01:00:02,4788.55
2017-10-11 01:04:03,4789.17
2017-10-11 01:08:01,4798.0
2017-10-11 01:12:02,4808.29
2017-10-11 01:16:01,4808.29
2017-10-11 01:20:02,4804.21
2017-10-11 01:24:01,4728.64
2017-10-11 01:28:01,4739.3
2017-10-11 01:32:02,4741.17
2017-10-11 01:36:01,4752.21
2017-10-11 01:40:02,4749.57
2017-10-11 01:44:02,4757.84
2017-10-11 01:48:01,4778.94
2017-10-11 01:52:02,4744.84
2017-10-11 01:56:01,4754.08
2017-10-11 02:00:02,4777.55
2017-10-11 02:04:01,4781.0
2017-10-11 02:08:03,4789.25
2017-10-11 02:12:01,4758.17
2017-10-11 02:16:01,4790.86
2017-10-11 02:20:02,4759.86
2017-10-11 02:24:01,4783.9
2017-10-11 02:28:02,4765.98
2017-10-11 02:32:01,4782.84
2017-10-11 02:36:02,4782.84
2017-10-11 02:40:01,4753.65
2017-10-11 02:44:02,4747.3
2017-10-11 02:48:01,4757.34
2017-10-11 02:52:03,4744.57
2017-10-11 02:56:01,4729.04
2017-10-11 03:00:02,4731.92
2017-10-11 03:04:01,4757.67
2017-10-11 03:08:01,4763.85
2017-10-11 03:12:02,4770.78
2017-10-11 03:16:01,4770.78
2017-10-11 03:20:02,4751.1
2017-10-11 03:24:02,4759.33
2017-10-11 03:28:03,4763.62
2017-10-11 03:32:01,4762.21
2017-10-11 03:36:03,4753.64
2017-10-11 03:40:01,4767.77
2017-10-11 03:44:01,4755.94
2017-10-11 03:48:02,4780.09
2017-10-11 03:52:01,4780.46
2017-10-11 03:56:02,4780.46
2017-10-11 04:00:01,4778.94
2017-10-11 04:04:01,4757.53
2017-10-11 04:08:02,4759.29
2017-10-11 04:12:01,4770.91
2017-10-11 04:16:01,4783.53
2017-10-11 04:20:02,4786.98
2017-10-11 04:24:01,4796.29
2017-10-11 04:28:03,4780.17
2017-10-11 04:32:02,4799.5
2017-10-11 04:36:01,4789.37
2017-10-11 04:40:01,4802.72
2017-10-11 04:44:02,4804.85
2017-10-11 04:48:01,4801.76
2017-10-11 04:52:02,4775.73
2017-10-11 04:56:01,4770.58
2017-10-11 05:00:02,4775.94
2017-10-11 05:04:01,4792.42
2017-10-11 05:08:02,4776.0
2017-10-11 05:12:01,4786.64
2017-10-11 05:16:01,4786.64
2017-10-11 05:20:01,4786.92
2017-10-11 05:28:01,4747.85
2017-10-11 05:32:02,4733.22
2017-10-11 05:36:01,4747.33
2017-10-11 05:40:02,4762.19
2017-10-11 05:44:01,4763.11
2017-10-11 05:48:02,4762.82
2017-10-11 05:52:01,4742.77
2017-10-11 05:56:01,4739.81
2017-10-11 06:00:02,4761.9
2017-10-11 06:04:01,4761.53
2017-10-11 06:08:02,4763.01
2017-10-11 06:12:01,4763.39
2017-10-11 06:16:02,4729.81
2017-10-11 06:20:01,4726.06
2017-10-11 06:24:01,4716.79
2017-10-11 06:28:02,4751.63
2017-10-11 06:32:01,4735.52
2017-10-11 06:36:01,4753.78
2017-10-11 06:40:01,4742.54
2017-10-11 06:44:02,4739.53
2017-10-11 06:48:01,4745.03
2017-10-11 06:52:02,4766.94
2017-10-11 06:56:01,4766.94
2017-10-11 07:00:02,4745.49
2017-10-11 07:04:02,4769.96
2017-10-11 07:08:01,4769.13
2017-10-11 07:12:01,4744.72
2017-10-11 07:16:02,4768.76
2017-10-11 07:20:01,4736.4
2017-10-11 07:24:01,4763.03
2017-10-11 07:28:01,4740.16
2017-10-11 07:32:02,4744.39
2017-10-11 07:36:01,4758.23
2017-10-11 07:40:02,4758.81
2017-10-11 07:44:01,4761.85
2017-10-11 07:48:01,4783.84
2017-10-11 07:52:02,4756.53
2017-10-11 07:56:02,4780.21
2017-10-11 08:00:01,4780.33
2017-10-11 08:04:01,4776.8
2017-10-11 08:08:02,4770.23
2017-10-11 08:12:02,4774.36
2017-10-11 08:16:01,4774.37
2017-10-11 08:20:02,4790.97
2017-10-11 08:24:01,4785.84
2017-10-11 08:28:02,4772.25
2017-10-11 08:32:01,4767.57
2017-10-11 08:36:01,4787.7
2017-10-11 08:40:02,4787.22
2017-10-11 08:44:01,4759.98
2017-10-11 08:48:01,4780.83
2017-10-11 08:52:01,4782.84
2017-10-11 08:56:01,4782.84
2017-10-11 09:00:02,4777.64
2017-10-11 09:04:02,4779.96
2017-10-11 09:08:01,4781.44
2017-10-11 09:12:02,4784.05
2017-10-11 09:16:01,4794.56
2017-10-11 09:20:01,4790.81
2017-10-11 09:24:02,4799.89
2017-10-11 09:28:02,4800.47
2017-10-11 09:32:02,4781.06
2017-10-11 09:36:01,4801.25
2017-10-11 09:40:01,4798.21
2017-10-11 09:44:03,4796.32
2017-10-11 09:48:01,4782.9
2017-10-11 09:52:02,4788.21
2017-10-11 09:56:01,4788.21
2017-10-11 10:00:02,4791.65
2017-10-11 10:04:03,4797.45
2017-10-11 10:08:01,4798.59
2017-10-11 10:12:04,4805.15
2017-10-11 10:16:02,4805.15
2017-10-11 10:20:02,4814.87
2017-10-11 10:24:01,4811.88
2017-10-11 10:28:01,4817.54
2017-10-11 10:32:02,4812.1
2017-10-11 10:36:01,4815.69
2017-10-11 10:40:02,4816.05
2017-10-11 10:44:01,4818.67
2017-10-11 10:48:01,4814.15
2017-10-11 10:52:02,4812.07
2017-10-11 10:56:01,4821.21
2017-10-11 11:00:02,4817.61
2017-10-11 11:04:02,4818.12
2017-10-11 11:08:01,4819.52
2017-10-11 11:12:01,4798.98
2017-10-11 11:16:04,4809.8
2017-10-11 11:20:04,4810.21
2017-10-11 11:24:01,4804.66
2017-10-11 11:28:01,4809.68
2017-10-11 11:32:02,4809.07
2017-10-11 11:36:02,4798.27
2017-10-11 11:40:02,4808.1
2017-10-11 11:44:02,4809.94
2017-10-11 11:48:04,4790.2
2017-10-11 11:52:01,4800.95
2017-10-11 11:56:01,4800.95
2017-10-11 12:00:02,4801.94
2017-10-11 12:04:03,4806.6
2017-10-11 12:08:01,4831.72
2017-10-11 12:12:04,4821.8
2017-10-11 12:16:01,4825.99
2017-10-11 12:20:02,4821.68
2017-10-11 12:24:02,4834.47
2017-10-11 12:28:01,4816.44
2017-10-11 12:32:02,4816.88
2017-10-11 12:36:01,4811.0
2017-10-11 12:40:01,4810.59
2017-10-11 12:44:02,4803.05
2017-10-11 12:48:01,4820.44
2017-10-11 12:52:02,4813.27
2017-10-11 12:56:01,4818.35
2017-10-11 13:00:03,4817.42
2017-10-11 13:04:01,4825.77
2017-10-11 13:08:01,4829.35
2017-10-11 13:12:02,4826.1
2017-10-11 13:16:02,4825.48
2017-10-11 13:20:01,4816.55
2017-10-11 13:24:01,4811.76
2017-10-11 13:28:02,4829.17
2017-10-11 13:32:01,4811.92
2017-10-11 13:36:01,4823.78
2017-10-11 13:40:02,4809.82
2017-10-11 13:44:03,4807.22
2017-10-11 13:48:01,4805.2
2017-10-11 13:52:02,4801.71
2017-10-11 13:56:02,4800.7
2017-10-11 14:00:04,4812.3
2017-10-11 14:04:03,4805.44
2017-10-11 14:08:02,4795.13
2017-10-11 14:12:01,4790.83
2017-10-11 14:16:04,4787.95
2017-10-11 14:20:01,4786.99
2017-10-11 14:24:05,4787.4
2017-10-11 14:28:04,4798.52
2017-10-11 14:32:01,4795.76
2017-10-11 14:36:03,4788.8
2017-10-11 14:40:01,4806.2
2017-10-11 14:44:02,4768.07
2017-10-11 14:48:02,4770.35
2017-10-11 14:52:01,4769.5
2017-10-11 14:56:02,4766.63
2017-10-11 15:00:02,4781.44
2017-10-11 15:04:02,4763.51
2017-10-11 15:08:02,4776.74
2017-10-11 15:12:01,4780.93
2017-10-11 15:16:02,4780.93
2017-10-11 15:20:02,4767.13
2017-10-11 15:24:01,4780.77
2017-10-11 15:28:01,4761.43
2017-10-11 15:32:02,4777.19
2017-10-11 15:36:03,4777.19
2017-10-11 15:40:01,4780.83
2017-10-11 15:44:02,4773.74
2017-10-11 15:48:01,4782.85
2017-10-11 15:52:02,4776.88
2017-10-11 15:56:01,4780.64
2017-10-11 16:00:02,4784.46
2017-10-11 16:04:01,4785.19
2017-10-11 16:08:01,4784.77
2017-10-11 16:12:02,4786.66
2017-10-11 16:16:01,4780.58
2017-10-11 16:20:01,4786.51
2017-10-11 16:24:01,4794.04
2017-10-11 16:28:01,4783.12
2017-10-11 16:32:02,4792.5
2017-10-11 16:36:04,4792.5
2017-10-11 16:40:04,4790.85
2017-10-11 16:44:01,4782.38
2017-10-11 16:48:05,4792.8
2017-10-11 16:52:01,4788.97
2017-10-11 16:56:02,4788.97
2017-10-11 17:00:05,4778.09
2017-10-11 17:04:01,4778.27
2017-10-11 17:08:01,4784.86
2017-10-11 17:12:02,4790.73
2017-10-11 17:16:02,4790.27
2017-10-11 17:20:02,4794.56
2017-10-11 17:24:03,4801.54
2017-10-11 17:28:01,4817.36
2017-10-11 17:32:01,4824.69
2017-10-11 17:36:01,4827.24
2017-10-11 17:40:01,4825.25
2017-10-11 17:44:02,4819.4
2017-10-11 17:48:01,4823.21
2017-10-11 17:52:03,4826.79
2017-10-11 17:56:02,4829.09
2017-10-11 18:00:01,4833.2
2017-10-11 18:04:01,4840.63
2017-10-11 18:08:02,4849.46
2017-10-11 18:12:04,4860.28
2017-10-11 18:16:02,4850.07
2017-10-11 18:20:01,4859.35
2017-10-11 18:24:02,4845.42
2017-10-11 18:28:01,4841.06
2017-10-11 18:32:02,4837.52
2017-10-11 18:36:02,4850.21
2017-10-11 18:40:01,4845.83
2017-10-11 18:44:02,4845.24
2017-10-11 18:48:02,4851.83
2017-10-11 18:52:01,4851.83
2017-10-11 18:56:01,4847.66
2017-10-11 19:00:02,4852.24
2017-10-11 19:04:02,4853.22
2017-10-11 19:08:01,4856.31
2017-10-11 19:12:02,4856.31
2017-10-11 19:16:01,4859.4
2017-10-11 19:20:01,4858.97
2017-10-11 19:24:01,4855.9
2017-10-11 19:28:02,4845.08
2017-10-11 19:32:04,4843.74
2017-10-11 19:36:01,4836.86
2017-10-11 19:40:01,4841.08
2017-10-11 19:44:02,4844.07
2017-10-11 19:48:01,4845.68
2017-10-11 19:52:02,4841.33
2017-10-11 19:56:01,4847.6
2017-10-11 20:00:02,4843.31
2017-10-11 20:04:05,4842.4
2017-10-11 20:08:02,4842.4
2017-10-11 20:12:02,4833.44
2017-10-11 20:16:01,4833.44
2017-10-11 20:20:02,4829.5
2017-10-11 20:24:01,4830.35
2017-10-11 20:28:04,4831.61
2017-10-11 20:32:02,4836.15
2017-10-11 20:36:04,4836.15
2017-10-11 20:40:03,4834.87
2017-10-11 20:44:01,4835.6
2017-10-11 20:48:02,4839.71
2017-10-11 20:52:01,4838.22
2017-10-11 20:56:02,4838.22
2017-10-11 21:00:01,4836.25
2017-10-11 21:04:02,4835.23
2017-10-11 21:08:02,4862.24
2017-10-11 21:12:01,4853.71
2017-10-11 21:16:01,4853.71
2017-10-11 21:20:02,4862.68
2017-10-11 21:24:25,4869.7
2017-10-11 21:28:01,4873.73
2017-10-11 21:32:02,4869.07
2017-10-11 21:36:01,4869.07
2017-10-11 21:40:03,4862.31
2017-10-11 21:44:02,4864.6
2017-10-11 21:48:01,4853.5
2017-10-11 21:52:02,4848.85
2017-10-11 21:56:01,4848.85
2017-10-11 22:00:02,4848.35
2017-10-11 22:04:02,4846.63
2017-10-11 22:08:02,4846.77
2017-10-11 22:12:01,4846.77
2017-10-11 22:16:02,4846.4
2017-10-11 22:20:02,4842.56
2017-10-11 22:24:01,4849.28
2017-10-11 22:28:02,4850.02
2017-10-11 22:32:01,4850.02
2017-10-11 22:36:02,4833.42
2017-10-11 22:40:01,4839.54
2017-10-11 22:44:01,4844.23
2017-10-11 22:48:02,4842.89
2017-10-11 22:52:02,4833.51
2017-10-11 22:56:02,4830.09
2017-10-11 23:00:01,4840.1
2017-10-11 23:04:03,4836.67
2017-10-11 23:08:02,4835.39
2017-10-11 23:12:01,4837.66
2017-10-11 23:16:02,4837.66
2017-10-11 23:20:01,4834.68
2017-10-11 23:24:02,4826.25
2017-10-11 23:28:01,4813.34
2017-10-11 23:32:01,4816.87
2017-10-11 23:36:20,4804.29
2017-10-11 23:40:01,4817.61
2017-10-11 23:44:02,4815.27
2017-10-11 23:48:03,4816.53
2017-10-11 23:52:01,4821.69
2017-10-11 23:56:02,4821.69
2017-10-12 00:00:02,4804.77
